"Year","State","Value"
1964,"MD",0.117044914364806
1964,"ME",0.100263198964612
1964,"MI",0.451979514062818
1964,"MN",0.415722488285978
1964,"MO",0.213114815152133
1964,"MS",0.869740048294127
1964,"MT",0.316015186645416
1964,"NC",0.433836478243676
1964,"ND",0.184649632820832
1964,"NE",0.210898004481887
1964,"NH",0.0137782203913861
1964,"NJ",0.100803989202727
1964,"NM",0.0999471593226839
1964,"NV",0.0109687621316524
1964,"NY",0.293116215202464
1964,"OH",0.266468153318873
1964,"OK",0.431447294570206
1964,"OR",0.273499843014129
1964,"PA",0.158252447182044
1964,"RI",0.00232912315481683
1964,"SC",0.324197195944731
1964,"SD",0.173651727803276
1964,"TN",0.217140337819215
1964,"TX",1.08741385789783
1964,"UT",0.0402289959615085
1964,"VA",0.227968903375795
1964,"VT",0.0783898900499718
1964,"WA",1.46617512073532
1964,"WI",0.179696000455379
1964,"WV",0.10714869370978
1964,"WY",0.071911220187664
1965,"AL",0.363715203824199
1965,"AR",0.328412024431397
1965,"AZ",0.12675974522751
1965,"CA",0.950836232938272
1965,"CO",0.124205629441442
1965,"CT",0.0236333548479873
1965,"DE",0.0477787942047048
1965,"FL",0.681178004601723
1965,"GA",0.390484952484811
1965,"IA",0.516828116648891
1965,"ID",0.120832975781035
1965,"IL",0.679449372176351
1965,"IN",0.273280056802521
1965,"KS",0.231136165230625
1965,"KY",0.250416070200247
1965,"LA",0.302302747013074
1965,"MA",0.0359499780459453
1965,"MD",0.104264099979628
1965,"ME",0.0993077038599351
1965,"MI",0.469706327968651
1965,"MN",0.487027064484044
1965,"MO",0.265652859539588
1965,"MS",0.564245784030582
1965,"MT",0.263464942778051
1965,"NC",0.471434144427002
1965,"ND",0.156794007693506
1965,"NE",0.287197329921986
1965,"NH",0.0161046456912771
1965,"NJ",0.0932710074658166
1965,"NM",0.106268287296128
1965,"NV",0.0117452805637111
1965,"NY",0.340320145841073
1965,"OH",0.294359036394358
1965,"OK",0.356955839514902
1965,"OR",0.285583865327693
1965,"PA",0.175351778853644
1965,"RI",0.00284432825865519
1965,"SC",0.295396871427373
1965,"SD",0.214129729049576
1965,"TN",0.200026989466368
1965,"TX",0.994560223614989
1965,"UT",0.0318486846022026
1965,"VA",0.202897255143984
1965,"VT",0.0587546066605151
1965,"WA",1.52057195105876
1965,"WI",0.222946226467099
1965,"WV",0.104875980778218
1965,"WY",0.0776363021558594
1966,"AL",0.327338405199917
1966,"AR",0.375021182188615
1966,"AZ",0.150098557647369
1966,"CA",0.980959075580908
1966,"CO",0.134708968087529
1966,"CT",0.0254524237539995
1966,"DE",0.0528707609740314
1966,"FL",0.758922136925234
1966,"GA",0.459971465241411
1966,"IA",0.791085032415785
1966,"ID",0.157110843649262
1966,"IL",0.944219210636691
1966,"IN",0.416753326183086
1966,"KS",0.309240976188479
1966,"KY",0.22440808549139
1966,"LA",0.276727370187065
1966,"MA",0.0368244708257936
1966,"MD",0.0864637660790682
1966,"ME",0.0897775068127075
1966,"MI",0.572654901434443
1966,"MN",0.611647646889642
1966,"MO",0.346199775066809
1966,"MS",0.604898884561458
1966,"MT",0.275959892506621
1966,"NC",0.507591883231273
1966,"ND",0.20582393579158
1966,"NE",0.39475711038144
1966,"NH",0.0183690308459262
1966,"NJ",0.0970426905580788
1966,"NM",0.128083484007813
1966,"NV",0.0168579323882225
1966,"NY",0.335913864129328
1966,"OH",0.386876967176771
1966,"OK",0.331672426809831
1966,"OR",0.283274264383381
1966,"PA",0.204830407683919
1966,"RI",0.00340467856483756
1966,"SC",0.264659262885424
1966,"SD",0.29491756899589
1966,"TN",0.171650987093604
1966,"TX",1.02059532996992
1966,"UT",0.0413158999364866
1966,"VA",0.220128490898415
1966,"VT",0.0406987260296955
1966,"WA",1.1114356053543
1966,"WI",0.292487280309658
1966,"WV",0.0872791752249931
1966,"WY",0.0815375925557539
1967,"AL",0.404393832547142
1967,"AR",0.526234938419769
1967,"AZ",0.234194989514302
1967,"CA",1.51975830646997
1967,"CO",0.169566475727108
1967,"CT",0.0405556969813175
1967,"DE",0.0703068903974978
1967,"FL",1.27669185710691
1967,"GA",0.608415536088775
1967,"IA",0.978097018826321
1967,"ID",0.235903536016873
1967,"IL",1.23055832564382
1967,"IN",0.528139929655949
1967,"KS",0.404393616786703
1967,"KY",0.23629198904694
1967,"LA",0.404382415904706
1967,"MA",0.0514225118817932
1967,"MD",0.100728340108093
1967,"ME",0.109770507795367
1967,"MI",0.72820529258092
1967,"MN",0.766953055951682
1967,"MO",0.462279187508239
1967,"MS",0.915894453605282
1967,"MT",0.376231619231368
1967,"NC",0.626171184584227
1967,"ND",0.339830454060661
1967,"NE",0.533342715136554
1967,"NH",0.0224125884813115
1967,"NJ",0.15584535010246
1967,"NM",0.154864550073699
1967,"NV",0.0295350741548528
1967,"NY",0.441284893525232
1967,"OH",0.515870916749554
1967,"OK",0.356484102723885
1967,"OR",0.396812196364159
1967,"PA",0.254301437559169
1967,"RI",0.00491437963977135
1967,"SC",0.332388868143852
1967,"SD",0.312828241758242
1967,"TN",0.222387928265845
1967,"TX",1.4510472994835
1967,"UT",0.0941720641485014
1967,"VA",0.284142071374645
1967,"VT",0.0451975763179024
1967,"WA",1.67312465157525
1967,"WI",0.369853103047443
1967,"WV",0.101013343559385
1967,"WY",0.103437245449207
1968,"AL",0.376847061628436
1968,"AR",0.496752490981884
1968,"AZ",0.281348533200714
1968,"CA",1.76234937984589
1968,"CO",0.149624142509617
1968,"CT",0.0353734736179851
1968,"DE",0.0572794998861553
1968,"FL",1.47929764760866
1968,"GA",0.478003869881482
1968,"IA",1.07405644504895
1968,"ID",0.280538361355112
1968,"IL",1.38723543806248
1968,"IN",0.557682898606301
1968,"KS",0.406863291430489
1968,"KY",0.228759488777308
1968,"LA",0.39358754886335
1968,"MA",0.0513145235778398
1968,"MD",0.10334884741213
1968,"ME",0.113459296691313
1968,"MI",0.697098656033171
1968,"MN",0.790314186729301
1968,"MO",0.500515480604455
1968,"MS",1.01139399151557
1968,"MT",0.320581765312114
1968,"NC",0.5616545077714
1968,"ND",0.342825540882237
1968,"NE",0.550773519359594
1968,"NH",0.0180748899181516
1968,"NJ",0.138885695591214
1968,"NM",0.110762905760543
1968,"NV",0.0207596251512936
1968,"NY",0.461398171534028
1968,"OH",0.534125389408846
1968,"OK",0.326895128165183
1968,"OR",0.349264087145134
1968,"PA",0.246696951238511
1968,"RI",0.0049488210169329
1968,"SC",0.346563014488238
1968,"SD",0.245496497297686
1968,"TN",0.207700446510959
1968,"TX",1.44097599194698
1968,"UT",0.0544235654846789
1968,"VA",0.27328255132
1968,"VT",0.041231657758817
1968,"WA",1.52705128404856
1968,"WI",0.371104937025897
1968,"WV",0.081105961903963
1968,"WY",0.0841508683116229
1969,"AL",0.361576302950535
1969,"AR",0.525042376802508
1969,"AZ",0.32949967380493
1969,"CA",1.90810065071243
1969,"CO",0.152575782113198
1969,"CT",0.0420019546778195
1969,"DE",0.0515974592256163
1969,"FL",1.83507844260429
1969,"GA",0.598981799106019
1969,"IA",1.22669122676669
1969,"ID",0.282784196316225
1969,"IL",1.59072664206023
1969,"IN",0.60849479825518
1969,"KS",0.462521835056982
1969,"KY",0.1953649695016
1969,"LA",0.52630911189138
1969,"MA",0.0510476139825278
1969,"MD",0.102351502750249
1969,"ME",0.112446672306973
1969,"MI",0.825189853679581
1969,"MN",0.829960266636308
1969,"MO",0.542011075053627
1969,"MS",1.07541908684554
1969,"MT",0.297130309657627
1969,"NC",0.616901494122018
1969,"ND",0.315733428523494
1969,"NE",0.595059545459993
1969,"NH",0.0190825214327657
1969,"NJ",0.148815950363704
1969,"NM",0.0726780046736252
1969,"NV",0.0180186507483792
1969,"NY",0.533866422399847
1969,"OH",0.546293235107314
1969,"OK",0.32150077198701
1969,"OR",0.457516307955948
1969,"PA",0.253309172768344
1969,"RI",0.00602600690378324
1969,"SC",0.346237130633816
1969,"SD",0.182003638237444
1969,"TN",0.20681400098266
1969,"TX",1.42391373087109
1969,"UT",0.0403859423466392
1969,"VA",0.278892546286865
1969,"VT",0.0355044182894532
1969,"WA",2.08374076359845
1969,"WI",0.385611739067911
1969,"WV",0.0568570615600321
1969,"WY",0.0738566728462377
1970,"AL",0.440900780574861
1970,"AR",0.581012689078187
1970,"AZ",0.356595771567582
1970,"CA",2.01641825589895
1970,"CO",0.17011085862883
1970,"CT",0.0390814049396623
1970,"DE",0.0569996100998238
1970,"FL",1.68549989454384
1970,"GA",0.599994022912747
1970,"IA",1.34054744328736
1970,"ID",0.301564937385406
1970,"IL",1.57045038886958
1970,"IN",0.615250133857418
1970,"KS",0.498904415017916
1970,"KY",0.21794964432514
1970,"LA",0.601898356082304
1970,"MA",0.0502674108476039
1970,"MD",0.12238118865867
1970,"ME",0.125755931669203
1970,"MI",0.831477317339149
1970,"MN",0.924634931992762
1970,"MO",0.613551399091639
1970,"MS",1.29213452251129
1970,"MT",0.380439007034405
1970,"NC",0.652248399822642
1970,"ND",0.388301376442532
1970,"NE",0.684323150382878
1970,"NH",0.0159838277110022
1970,"NJ",0.146189340659341
1970,"NM",0.087754016777116
1970,"NV",0.016813072345321
1970,"NY",0.497980014620058
1970,"OH",0.540473800376287
1970,"OK",0.361657932460124
1970,"OR",0.403330515177298
1970,"PA",0.269665021031313
1970,"RI",0.00530591786523182
1970,"SC",0.39322209198653
1970,"SD",0.211204093496471
1970,"TN",0.239611629657148
1970,"TX",1.50900560835021
1970,"UT",0.0402013092981174
1970,"VA",0.294460265557779
1970,"VT",0.0412397325488034
1970,"WA",1.45883198197658
1970,"WI",0.422887058851726
1970,"WV",0.0570768196579865
1970,"WY",0.074079588912723
1971,"AL",0.446000056487915
1971,"AR",0.65699092847326
1971,"AZ",0.385608149484104
1971,"CA",2.2748913789591
1971,"CO",0.192742826225029
1971,"CT",0.0379364476254389
1971,"DE",0.0592924167315781
1971,"FL",1.82832222368689
1971,"GA",0.627794694356897
1971,"IA",1.5586283485326
1971,"ID",0.309422772897767
1971,"IL",1.98197686076192
1971,"IN",0.761935378983067
1971,"KS",0.596242639519695
1971,"KY",0.283328040912196
1971,"LA",0.72312765563771
1971,"MA",0.0465849053411147
1971,"MD",0.148368219109135
1971,"ME",0.141581261039942
1971,"MI",0.9460358568912
1971,"MN",1.11598190456218
1971,"MO",0.69173519515381
1971,"MS",1.71371823073328
1971,"MT",0.467735183409829
1971,"NC",0.629140018454828
1971,"ND",0.493634113509173
1971,"NE",0.766778645247882
1971,"NH",0.0153015718360157
1971,"NJ",0.153541913549918
1971,"NM",0.0877629729768596
1971,"NV",0.0183728639375891
1971,"NY",0.534804696034609
1971,"OH",0.654077133989239
1971,"OK",0.380558040672523
1971,"OR",0.420072387263772
1971,"PA",0.294777517945522
1971,"RI",0.00485722969190025
1971,"SC",0.458894316632114
1971,"SD",0.244803831413951
1971,"TN",0.278507624719882
1971,"TX",1.64287472886982
1971,"UT",0.0445387590686304
1971,"VA",0.303625748798639
1971,"VT",0.0479661167447601
1971,"WA",1.46471777056095
1971,"WI",0.48226794923724
1971,"WV",0.0525397538078061
1971,"WY",0.0785101475068007
1972,"AL",0.527245987625806
1972,"AR",0.739052246627227
1972,"AZ",0.464540544537251
1972,"CA",2.74890780135895
1972,"CO",0.216827389720421
1972,"CT",0.0400439018778386
1972,"DE",0.0662787233333733
1972,"FL",1.95882135487195
1972,"GA",0.731774554028305
1972,"IA",1.80037107505363
1972,"ID",0.360115455199108
1972,"IL",2.20118263688329
1972,"IN",0.961872259158508
1972,"KS",0.718740098865148
1972,"KY",0.361345374309442
1972,"LA",0.843162233273815
1972,"MA",0.0504620526681606
1972,"MD",0.172990930291083
1972,"ME",0.15404644169353
1972,"MI",1.03797515884334
1972,"MN",1.28318621999593
1972,"MO",0.84013237312306
1972,"MS",1.78929420470478
1972,"MT",0.568170803743694
1972,"NC",0.7864009657627
1972,"ND",0.560982408115331
1972,"NE",0.900300664972977
1972,"NH",0.0164150269991731
1972,"NJ",0.142156607427469
1972,"NM",0.144860747061009
1972,"NV",0.0235220062315002
1972,"NY",0.577670828070512
1972,"OH",0.828796230062195
1972,"OK",0.457820756528096
1972,"OR",0.546102803336249
1972,"PA",0.32735249583568
1972,"RI",0.00504968142533584
1972,"SC",0.50758402974343
1972,"SD",0.297582304336884
1972,"TN",0.336155194794301
1972,"TX",1.87968230613443
1972,"UT",0.0554415642144115
1972,"VA",0.36489024194998
1972,"VT",0.0539176656081105
1972,"WA",1.57989689144008
1972,"WI",0.545455202224166
1972,"WV",0.0606127159993768
1972,"WY",0.0879767763490599
1973,"AL",0.544163862787088
1973,"AR",0.727635618592762
1973,"AZ",0.427697029731446
1973,"CA",2.62533683415821
1973,"CO",0.232933851666327
1973,"CT",0.0395580898774072
1973,"DE",0.0721270565268973
1973,"FL",1.83973392812204
1973,"GA",0.749361022804894
1973,"IA",1.78289651395497
1973,"ID",0.354422900763359
1973,"IL",2.47249037832397
1973,"IN",0.961398663103527
1973,"KS",0.733820958332834
1973,"KY",0.361909157189593
1973,"LA",0.875495633036538
1973,"MA",0.0486593998825602
1973,"MD",0.182932248852565
1973,"ME",0.151366647572711
1973,"MI",1.13432706412453
1973,"MN",1.25862273538893
1973,"MO",0.807683093220847
1973,"MS",2.01751078888396
1973,"MT",0.595205039725814
1973,"NC",0.853780229726653
1973,"ND",0.624673632605127
1973,"NE",0.86570223171594
1973,"NH",0.0173251514014884
1973,"NJ",0.149128117487747
1973,"NM",0.11984641952377
1973,"NV",0.0234494177262214
1973,"NY",0.573167149448153
1973,"OH",0.824329784773569
1973,"OK",0.499731489088883
1973,"OR",0.593525809435929
1973,"PA",0.349199778661905
1973,"RI",0.00499342207508958
1973,"SC",0.502476337435738
1973,"SD",0.309359759368222
1973,"TN",0.344851106211128
1973,"TX",2.19812100614761
1973,"UT",0.059031130753652
1973,"VA",0.369285940896617
1973,"VT",0.054893139525687
1973,"WA",1.70452034824499
1973,"WI",0.570996161995039
1973,"WV",0.0533623208863111
1973,"WY",0.0942843520318286
1974,"AL",0.583169831540547
1974,"AR",0.725425441634288
1974,"AZ",0.456705239133821
1974,"CA",2.9825687777871
1974,"CO",0.226830342732513
1974,"CT",0.0411875634953923
1974,"DE",0.0732451420182871
1974,"FL",1.61866285426678
1974,"GA",0.801119913717689
1974,"IA",1.87452836890481
1974,"ID",0.390823894088463
1974,"IL",2.44226930746462
1974,"IN",1.03207835440459
1974,"KS",0.735912125780436
1974,"KY",0.387675564849545
1974,"LA",0.899067383848431
1974,"MA",0.0487832443946457
1974,"MD",0.210132937553177
1974,"ME",0.156710584682493
1974,"MI",1.10867782772299
1974,"MN",1.3141033937709
1974,"MO",0.876764161683464
1974,"MS",2.07536130837538
1974,"MT",0.572777094682853
1974,"NC",0.846679543422771
1974,"ND",0.710034165757906
1974,"NE",0.926785727467734
1974,"NH",0.0186647943844596
1974,"NJ",0.137762429805745
1974,"NM",0.121951807374741
1974,"NV",0.0231756391122509
1974,"NY",0.573790025764857
1974,"OH",0.868683713135283
1974,"OK",0.484127985068367
1974,"OR",0.698865370834182
1974,"PA",0.350458322288399
1974,"RI",0.00510539832828023
1974,"SC",0.54134761333541
1974,"SD",0.345183278967488
1974,"TN",0.384109329155033
1974,"TX",1.7864635433269
1974,"UT",0.0587517306434024
1974,"VA",0.378580824834925
1974,"VT",0.060618412956727
1974,"WA",2.0085449458938
1974,"WI",0.588881338933694
1974,"WV",0.0582242937433341
1974,"WY",0.0984469603820389
1975,"AL",0.611943060978311
1975,"AR",0.766787390084414
1975,"AZ",0.502169179599027
1975,"CA",3.54873906311791
1975,"CO",0.245683683295984
1975,"CT",0.0406286664349827
1975,"DE",0.085719988076264
1975,"FL",1.74112181025082
1975,"GA",0.822710809256175
1975,"IA",2.03244575479047
1975,"ID",0.364304538809064
1975,"IL",2.66716562728438
1975,"IN",1.07693621124786
1975,"KS",0.777235539923544
1975,"KY",0.461260883434995
1975,"LA",0.739355080590075
1975,"MA",0.0496995377664865
1975,"MD",0.212601947343823
1975,"ME",0.145796199144367
1975,"MI",1.12645450489532
1975,"MN",1.38734482485889
1975,"MO",0.93227432334296
1975,"MS",2.27910980143085
1975,"MT",0.481804301892219
1975,"NC",0.923901527915923
1975,"ND",0.751118453389577
1975,"NE",0.968263230433688
1975,"NH",0.0180648354524429
1975,"NJ",0.142185987872542
1975,"NM",0.118196647512793
1975,"NV",0.0196910972473546
1975,"NY",0.577690391505986
1975,"OH",1.06735214986758
1975,"OK",0.545206752669359
1975,"OR",0.624755763778207
1975,"PA",0.395470208275912
1975,"RI",0.0047983378743394
1975,"SC",0.522574506573034
1975,"SD",0.414754852541134
1975,"TN",0.428190766474529
1975,"TX",1.99491108128513
1975,"UT",0.0611833047443287
1975,"VA",0.411352243939267
1975,"VT",0.0590920828430021
1975,"WA",1.63690211631335
1975,"WI",0.650401056838472
1975,"WV",0.0675259504595731
1975,"WY",0.0775794797775834
1976,"AL",0.760376197468718
1976,"AR",0.927252449093001
1976,"AZ",0.602275408822366
1976,"CA",3.77669976152528
1976,"CO",0.304236308195621
1976,"CT",0.0418168265965223
1976,"DE",0.0996223309885317
1976,"FL",1.88700191738469
1976,"GA",1.03706965954438
1976,"IA",2.33703818591441
1976,"ID",0.424387132071854
1976,"IL",3.03963376634271
1976,"IN",1.25889380924419
1976,"KS",0.970291032631491
1976,"KY",0.516188938847412
1976,"LA",1.19631577935696
1976,"MA",0.0527339947271921
1976,"MD",0.286470788883962
1976,"ME",0.183588632904718
1976,"MI",1.27481077450358
1976,"MN",1.74275979124474
1976,"MO",1.13125671096624
1976,"MS",2.90711234076719
1976,"MT",0.621048276750512
1976,"NC",1.06884765443934
1976,"ND",0.914290470118758
1976,"NE",1.2604854997783
1976,"NH",0.0191258654475296
1976,"NJ",0.145926281112562
1976,"NM",0.133949976871547
1976,"NV",0.0248166737809628
1976,"NY",0.624805454480089
1976,"OH",1.19809798578739
1976,"OK",0.643351743741537
1976,"OR",0.720634324181816
1976,"PA",0.4309095930351
1976,"RI",0.00497399659304708
1976,"SC",0.669162308051817
1976,"SD",0.559248152360181
1976,"TN",0.538951691732477
1976,"TX",2.51519764401357
1976,"UT",0.0764609920668209
1976,"VA",0.48500680048414
1976,"VT",0.0777579436169065
1976,"WA",1.9127198940645
1976,"WI",0.817273768140257
1976,"WV",0.0804128777187916
1976,"WY",0.0925561309094395
1977,"AL",0.65321141808505
1977,"AR",0.788838941034058
1977,"AZ",0.516577419320048
1977,"CA",3.45325812671516
1977,"CO",0.26886107876856
1977,"CT",0.0374620882356466
1977,"DE",0.0977793374716886
1977,"FL",1.569508811581
1977,"GA",0.919535586899469
1977,"IA",2.29444750560236
1977,"ID",0.365798817572831
1977,"IL",2.74509700408643
1977,"IN",1.2281722997831
1977,"KS",0.949382491162055
1977,"KY",0.49652355794696
1977,"LA",0.969433285918008
1977,"MA",0.0494959465169509
1977,"MD",0.252760757846298
1977,"ME",0.147987176171702
1977,"MI",1.20084760866179
1977,"MN",1.65044082471509
1977,"MO",1.05208371720973
1977,"MS",2.25404805685046
1977,"MT",0.660669658585689
1977,"NC",0.965980539983463
1977,"ND",0.938576418565077
1977,"NE",1.11897847819574
1977,"NH",0.0174788687789855
1977,"NJ",0.139999305187724
1977,"NM",0.119244806284228
1977,"NV",0.0234030159023093
1977,"NY",0.576696024662361
1977,"OH",1.09637401188779
1977,"OK",0.596756342468873
1977,"OR",0.659292851630376
1977,"PA",0.438007286660994
1977,"RI",0.0042201453341642
1977,"SC",0.565466441094347
1977,"SD",0.496673577000971
1977,"TN",0.488497490143444
1977,"TX",2.25233716011361
1977,"UT",0.0702915846585258
1977,"VA",0.434374744448572
1977,"VT",0.0657924441621628
1977,"WA",1.86161481059834
1977,"WI",0.719713955684446
1977,"WV",0.0740978955384855
1977,"WY",0.0917323223003823
1978,"AL",0.825811591283084
1978,"AR",1.00265230835494
1978,"AZ",0.662972757079344
1978,"CA",4.11874534375112
1978,"CO",0.344303767900584
1978,"CT",0.0483359468285259
1978,"DE",0.134360264119741
1978,"FL",1.95277364434911
1978,"GA",1.13144341006867
1978,"IA",3.14536688317135
1978,"ID",0.487569193140556
1978,"IL",3.64345080590075
1978,"IN",1.84036630555922
1978,"KS",1.31237482833415
1978,"KY",0.708470535190001
1978,"LA",1.22969603940226
1978,"MA",0.0603417121406402
1978,"MD",0.260673710498879
1978,"ME",0.134558959219624
1978,"MI",1.64160177358084
1978,"MN",2.21664082711182
1978,"MO",1.39480461011181
1978,"MS",2.58234622335135
1978,"MT",0.971442434239697
1978,"NC",1.18010362613395
1978,"ND",1.39926998094599
1978,"NE",1.55036437019905
1978,"NH",0.0231087833714813
1978,"NJ",0.169274701307417
1978,"NM",0.15087523050559
1978,"NV",0.0334473806248277
1978,"NY",0.779744447253946
1978,"OH",1.59969361510899
1978,"OK",0.79966461071099
1978,"OR",0.836887091207593
1978,"PA",0.590331815164116
1978,"RI",0.00512178694860211
1978,"SC",0.587822723165602
1978,"SD",0.702858504200271
1978,"TN",0.575354704543003
1978,"TX",2.61876581782449
1978,"UT",0.0990539619878486
1978,"VA",0.550742040576653
1978,"VT",0.061718842103371
1978,"WA",2.63543472503505
1978,"WI",0.985952397929225
1978,"WV",0.0953142207988304
1978,"WY",0.120689292125541
1979,"AL",1.01940477790101
1979,"AR",1.25221098204237
1979,"AZ",0.807590138171534
1979,"CA",5.39504034896401
